activity-id,org-name,org-email,default-language,default-currency,last-updated-datetime,reporting-organisation,reporting-organisation-ref,reporting-org-type,iati-identifier,title,description,activity-status,start-planned,start-actual,end-planned,end-actual,total-commitments,total-disbursements,total-expenditure,total-incoming-funds,funding_organisations,extending_organisations,accountable_organisations,implementing_organisations,recipient-country,recipient-country-codes,recipient-country-percentages,recipient-region,recipient-region-codes,recipient-region-percentages,sector-text,sector-vocabularies,sector-codes,sector-percentages
1528,Humana,s.weert@humana.nl,en,EUR,1/23/15 18:56,Humana people to people,NL-KVK-30285304,22,NL-KVK-30285304-MAL13-0140,Carpentry Course Mikolongwe VTC,"Goal Overview: the goal is to reduce youth employment by creating self-reliance of 60 adolecents (age 18 to 24) by educating them in carpentry and life skills according to modern standards at Mikolongwe Vocational school within 3 years.;Summary: The DAPP Vocational School project resonates well with governmentâ€˜s youth development programme to promote business development amongst the youths in order to contribute towards the eradication of poverty, unemployment, prostitution, alcohol and drug abuse among youths. The school seeks to offer quality training in livelihoods skills to the enrolled students with a core component of general education. This Carpentry course will target the youth and in service carpenters that would want to upgrade their career or skills by using new methodologies and technologies in a more conducive environment.;Summary: The DAPP Vocational School project resonates well with governmentâ€˜s youth development programme to promote business development amongst the youths in order to contribute towards the eradication of poverty, unemployment, prostitution, alcohol and drug abuse among youths. The school seeks to offer quality training in livelihoods skills to the enrolled students with a core component of general education. This Carpentry course will target the youth and in service carpenters that would want to upgrade their career or skills by using new methodologies and technologies in a more conducive environment.;Target Groups: 60 students (30 male and 30 female) in the age of 18 to 24. Mostly the students would come from poor backgrounds. Poor in the sense that they can not raise the full amount of school fees for their education and struggle to raise funds for basic needs. ;Project Plan: This action will benefit 30 young men and 30 young women at the school to acquire modern skills and knowledge in Carpentry techniques. The students will be equipped with skills to establish and run a successful carpentry and joinery workshop. They can also get employed in the construction industry. There is a great impact of poverty in the country. Some of the students will be enrolled due to their vulnerability as per government standards. Mostly the students would come from poor backgrounds. DAPP Management will organize for professional upgrading of its staff for this course",2,3/1/14,,2/28/17,,0,0,0,0,,,,;DAPP Malawi,Malawi,MW,100,Central Africa,298,100,Vocational training,DAC,11330,
1533,Humana,s.weert@humana.nl,en,EUR,1/23/15 18:57,Humana people to people,NL-KVK-30285304,22,NL-KVK-30285304-ANG12-0050,Nutrition Education Teacher Training College Caxito,"Goal Overview: Primary school children taught by the graduated TTC teachers have a broad understanding of how to change their nutritional status by changes in the daily diet. Through practicing setting up and maintaining a (door-size) home garden, the pupils are able to apply this at home and spread the knowledge and skills to their peers and parents. ;Summary: The proposed project aims to implement a Nutrition education and School Garden course at the ADPP Teacher Training College (TTC) in Caxito. The student teachers will learn how to develop nutrition education lessons for every grade and they will create practice school gardens at TTC Caxito, and at the primary schools where they teach during their teaching practice. The fruits and vegetables grown in the school garden will benefit the children, but the primary aim is that they gain improved knowledge and skills about what a healthy daily diet is, as well as about growing and eating healthy produce which they can introduce at home. ;Target Groups: 80 Student teachers at the Teacher Training College Caxito;Project Plan: The teacher training course at the ADPP Teacher Training Colleges has a duration of 2,5 years. The trainee teachers carry out two periods of teaching practice. In the fourth period, they have half day practice in nearby schools. In the seventh period, they do a full year of teaching practice at rural schools throughout the province.",2,12/1/12,,5/31/15,,0,0,0,0,,,,;ADPP Angola,Angola,AO,100,Angola - Caxito in the province of Bengo,289,100,Teacher Training,DAC,11130,100
1534,Humana,s.weert@humana.nl,en,EUR,1/23/15 21:45,Humana people to people,NL-KVK-30285304,22,NL-KVK-30285304-ANG13-0010,"Basic Academic and professional School (EPP) Caxito, team 2013","Goal Overview: To offer Angolan youth a lower secondary education through which they acquire academic and practical skills, as well as general knowledge and life skills to enable them to become productive citizens, able to create a good life for themselves and their families and to contribute to the development of the country ;Summary: : In cooperation with the Ministry of Education, ADPP is launching a new type of education in Angola: Basic Academic and Technical Education, known as EPP. The three year courses will combine regular schooling with vocational subjects and successful students will graduate with a nationally recognized academic and vocational certificate, corresponding to 9th grade. On graduation they will be able to continue to the next level of education (upper secondary) or find employment / start their own enterprise.;Target Groups: The direct target group consists of 70 young people, 12 â€“ 18 years of age, from all municipalities in Bengo province, who have concluded primary school.;Project Plan: The first year of the EPP program is a basic year, during which the students learn the academic subjects at 7th grade level through untraditional pedagogical methods link-ing theory with daily life and practice in the professions, learn to work in a group, to carry out investigations in the community, to speak in public and much more, and also try their hand at three professions, namely Community Health Agent, Food Producer, and Environment Pro-moter. During the second and third year the students will specialize in one of the three professions offered at EPP Caxito, which are: Energy Assistant, Food Producer, and Modern Cook.",2,1/1/13,,12/31/15,,0,0,0,0,,,,;ADPP Angola,Angola,AO,100,South Africa,289,100,Secondary education,DAC,11320,100
1535,Humana,s.weert@humana.nl,en,EUR,1/23/15 18:59,Humana people to people,NL-KVK-30285304,22,NL-KVK-30285304-ANG12-0030,"Basic Academic and professional School (EPP) Caxito , team 2012","Goal Overview: To offer Angolan youth a lower secondary education through which they acquire academic and practical skills, as well as general knowledge and life skills to enable them to become productive citizens, able to create a good life for themselves and their families and to contribute to the development of the country ;Summary: : In cooperation with the Ministry of Education, ADPP is launching a new type of education in Angola: Basic Academic and Technical Education, known as EPP. The three year courses will combine regular schooling with vocational subjects and successful students will graduate with a nationally recognized academic and vocational certificate, corresponding to 9th grade. On graduation they will be able to continue to the next level of education (upper secondary) or find employment / start their own enterprise.;Target Groups: The direct target group consists of 70 young people, 12 â€“ 18 years of age, from all municipalities in Bengo province, who have concluded primary school.;Project Plan: The first year of the EPP program is a basic year, during which the students learn the academic subjects at 7th grade level through untraditional pedagogical methods link-ing theory with daily life and practice in the professions, learn to work in a group, to carry out investigations in the community, to speak in public and much more, and also try their hand at three professions, namely Community Health Agent, Food Producer, and Environment Pro-moter. During the second and third year the students will specialize in one of the three professions offered at EPP Caxito, which are: Energy Assistant, Food Producer, and Modern Cook.",2,1/1/12,,12/31/14,,0,0,0,0,,,,;ADPP Angola,Angola,AO,100,South Africa,289,100,Secondary Education,DAC,11320,100
1536,Humana,s.weert@humana.nl,en,EUR,1/23/15 19:00,Humana people to people,NL-KVK-30285304,22,NL-KVK-30285304-ANG12-0020,"Basic Academic and professional School (EPP) Caxito , team 2011","Goal Overview: To offer Angolan youth a lower secondary education through which they acquire academic and practical skills, as well as general knowledge and life skills to enable them to become productive citizens, able to create a good life for themselves and their families and to contribute to the development of the country ;Summary: : In cooperation with the Ministry of Education, ADPP is launching a new type of education in Angola: Basic Academic and Technical Education, known as EPP. The three year courses will combine regular schooling with vocational subjects and successful students will graduate with a nationally recognized academic and vocational certificate, corresponding to 9th grade. On graduation they will be able to continue to the next level of education (upper secondary) or find employment / start their own enterprise.;Target Groups: The direct target group consists of 70 young people, 12 â€“ 18 years of age, from all municipalities in Bengo province, who have concluded primary school.;Project Plan: The first year of the EPP program is a basic year, during which the students learn the academic subjects at 7th grade level through untraditional pedagogical methods link-ing theory with daily life and practice in the professions, learn to work in a group, to carry out investigations in the community, to speak in public and much more, and also try their hand at three professions, namely Community Health Agent, Food Producer, and Environment Pro-moter. During the second and third year the students will specialize in one of the three professions offered at EPP Caxito, which are: Energy Assistant, Food Producer, and Modern Cook.",2,1/1/11,,12/31/13,,0,0,0,0,,,,;ADPP Angola,Angola,AO,100,South Africa,289,100,Secondary education,DAC,11320,100
1539,Humana,s.weert@humana.nl,en,EUR,1/23/15 19:01,Humana people to people,NL-KVK-30285304,22,NL-KVK-30285304-MAL14-0010,Nutrition education & schoolgardens TTC2,"Goal Overview: Primary school children taught by the graduated TTC teachers have a broad understanding of developing and maintaining a (door-size) home garden and they are able to apply this at home and spread the knowledge and skills to peers and their parents. The project will secure a widespread appreciation of the use of local vegetables and fruits, use of organic and human manure as well as of use of conservation gardening methods. ;Summary: The Nutrition education and schoolgardens TTC2 is a follow up project of the 2011 project. Innovative ideas were brought to the college and the schools â€“ the growing of local vegetables and fruits, involvement of even young children in the garden as well as the construction of latrines and use of human manure. The project has also gained valuable experience in cooperation with other stakeholders with in School Health and Nutrition in Malawi â€“ both within the Ministry of Education Structures and in other NGOs. By extending the project for a few more years a bigger impact can be reached. The proposed extension of the project will be relying on the already implemented curriculum development and the experiences gained in teaching practice schools. Improvement en continuation of the demonstration gardens at the TTC and the gardens in the primary schools is needed for 2 years and at the same time to construct additionally 6 Skyloo latrines in the primary schools. Additionally the school would like to act as an knowledge centre on nutrition education and the implementation of schoolgardens. ;Target Groups: Teacher students, of the Chilangoma Teachers Training Colleges in South West Education Division in Blantyre district, and primary school children. ;Project Plan: The project will be implemented in Teaching practice schools of DAPP Chilangoma Teachers Training Colleges in South West Education Division in Blantyre District. The DAPP Teacher Training Program has a duration of 2.5 year in Malawi. Students will have their practice period in the second year.",2,9/1/14,,8/31/17,,0,0,0,0,,,,;DAPP Malawi,Malawi,MW,100,South Africa,289,100,Teacher Training,DAC,11130,100
1713,Humana,s.weert@humana.nl,en,EUR,1/23/15 20:42,Humana people to people,NL-KVK-30285304,22,NL-KVK-30285304-MAL12-0010,Renewable energy and electricity course Mikolongwe VTC,"Goal Overview: Training 50 students in sustainable Energy within 1 year (1 april 2015 â€“ 30 maart 2016) op Mikolonge vocational school in Malawi.;Project Plan: The 50 students are divided within two groups. Ten formal students follow a 1 year course while the other 40 students follow a shorter course of 4 months.;Summary: Humana supports the Vocational School in Mikolongwe, Malawi. This is one of few private schools completely accredited by TEVETA. Much attention is given to the good connection between training and the business field. In 2011 en 2012 the school has extended up to 32 training places. Since Electricity is considered an important catalyst for development and creating many opportunities in the field of Sustainable development we are supporting the course on Sustainable Energy since 2012. Students are trained as regular electricians ;Target Groups: School leavers between the age group of 18-36. The eligible students for electrical installation course are the holders of MSCE certificate, with passes in all science subjects and those who have skill for electrical installation, have added advantage.",2,,12/1/11,,,0,0,0,0,,,,;DAPP Malawi,Malawi,MW,100,Central Africa,298,100,Vocational training,DAC,11330,
1714,Humana,s.weert@humana.nl,en,EUR,1/23/15 21:18,Humana people to people,NL-KVK-30285304,22,NL-KVK-30285304-MAL13-0010,Farmers Club (FC) Chiradzulu,"The project goal: Social and economic women empowerment through training of 1,200 women farmers. ;Summary: The project aims to increase agricultural productivity and economic empowerment among 1,200 young female farmers in Chiradzulu District.Through intensive trainings the participating farmers will be equipped with the skills, knowledge and hands-on experience enabling her/him to increase productivity of crops and livestock, practice small-scale irrigation, and process food for adding value and making the products more marketable ;The primary target group is young female farmers. Women have been selected as a priority group because of the disproportionate impact that poverty has on women in all its forms. To achieving MDG 3 requires a change for women. The project will both empower the participating female farmers via the program as well as include men in the process. Men from the individual households ( spouses, brothers or fathers) will be invited for demonstrations in the club demonstration gardens, for agriculture shows, for workshops together with the participating females on health, nutrition, budgeting and planning â€“ as well as for discussions on â€œgenderâ€ù issues in the families. ;The project activities will take all take their point of departure in the Clubs which will have 50 farmers in each. 50 members constitute a Club. 6 Clubs constitute a Cluster headed by 1 Farming Instructor. The Farming Instructor trains, instructs and ensures program implementation. Then proposed project will have 24 clubs and 4 Clusters. The 4 Clusters are headed and supervised by a Project Manage. Finally based at DAPP National Headquarter the Program Coordinator oversees the entire program, management and implementation. Each Club is the corner stone in the sustainability of the activities. Each Club chooses its own committee of 5 members.",2,,4/1/12,3/31/15,,0,0,0,0,,,,;DAPP Malawi,Malawi,MW,100,Central Africa,298,100,Agricultural Development,DAC,31120,100
1653,Cordaid,opendata@cordaid.nl,en,EUR,12/1/14 19:01,Cordaid,NL-KVK-41160054,21,NL-KVK-41160054-000111,Wetlands Research,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1370,Cordaid,opendata@cordaid.nl,en,EUR,9/2/14 9:51,Cordaid,NL-KVK-41160054,21,NL-KVK-41160054-107473,Tri-people Children Development Program,The focus is on children in 13 Indigenous People (IP) and Moro communities. Many are school drop outs because of poverty and the inability to access education. We facilitate access to the Conditional Cash Transfer (CCT) program of the government to increase education of the children. At the same time school buildings are expanded and the quality of education is enhanced by respect education;The aim of this project is to give children in the IP and Moro communities a better chance in life. Better access to education is facilitated by the use of the CCT program. The quality of education is improved by giving attention to better understanding between the different ethnic groups in the Respect lessons which include also a twinning component with the Day of Respect in Netherlands. The Respect methodology is also used in coaching the children and improving the learning outcomes. The shortage of classrooms is adressed by construction of schoolbuildings in remote areas;Target Groups: The direct target are 5000 children and 8000 families of 13 Moro and IP barangays in General Santos City and in Palimbang,2,3/1/12,3/1/12,2/28/15,,0,0,0,823456,;Cordaid Kinderstem;Ineke Feitz Stichting,,;Stichting Cordaid,";PASALI Philippines Foundation, Inc.",,PH,100,,,,;;;,DAC;DAC;DAC;DAC,11120;11220;15150;16010,20;30;30;20
1690,Cordaid,opendata@cordaid.nl,en,EUR,12/18/14 15:10,Cordaid,NL-KVK-41160054,21,NL-KVK-41160054-000002,Presentation in Belgium,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1438,Organisation 123,izzirbucknall@gmail.com,en,GBP,9/15/14 12:47,Organisation 123,GB-COH-123456,21,GB-COH-123456-A1,Project 1,Description Example,2,,1/1/14,,,30000,2000,6000,5000,;Example Organisation,,,,Uganda,UG,30,South of Sahara,289,70,Health education,DAC,12261,100
1439,Organisation 123,izzirbucknall@gmail.com,en,GBP,9/15/14 12:47,Organisation 123,GB-COH-123456,21,GB-COH-123456-A2,Project 2,rr,,,,,,0,0,0,0,,,,,,BW,100,,,,,,,
1440,Organisation 123,izzirbucknall@gmail.com,en,GBP,9/15/14 12:47,Organisation 123,GB-COH-123456,21,GB-COH-123456-A3,Project 3,ddd,,,,,,0,0,0,0,,,,,,GH,100,,,,,,,
1441,Organisation 123,izzirbucknall@gmail.com,en,GBP,9/15/14 12:47,Organisation 123,GB-COH-123456,21,GB-COH-123456-A4,Project 4,ffff,2,,,,,0,0,0,0,,,,,,NG,100,,,,,,,
1450,Organisation 123,izzirbucknall@gmail.com,en,GBP,9/15/14 12:47,Organisation 123,GB-COH-123456,21,GB-COH-123456-1235,,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1379,Pump Aid,emilygait@pumpaid.org,en,GBP,7/25/14 10:49,Pump Aid,GB-CHC-1077889,21,GB-CHC-1077889-GPAF-IMP-100,"Improving the sustainability of safe water, good hygiene and sanitation practices for rural communities in Malawi","This project will meet the need of rural Malawi communities for a clean, safe, reliable source of drinking water which is easily maintained by the households which will benefit from it. We will build, with community support, 1,500 Elephant (rope) Pumps (500 per annum) to provide a protected source of clean water to approximately 150,000 people who currently have no access to safe water supplies, and we will work with communities to embed good practice and increase sustainability.",2,,10/1/13,9/30/16,,3196813,0,223346.72,0,;DFID,,,;Pump Aid,,MW,100,,298,,;,DAC;DAC,14030;14081,;
1382,Food for the Hungry UK,ijohnson@fh.org,en,GBP,1/23/15 20:02,Food for the Hungry UK,GB-CHC-328273,21,GB-CHC-328273-GPAF-INN056,"Reduction of Maternal and Child Mortality and Morbidity in Haiti, through improving nutrition, hygiene and maternal and child health-seeking behaviour.","This project will improve nutrition, hygiene, and maternal and child health seeking behaviours among 793 pregnant women and 6,407 caregivers of children under five in Bellevue La Montagne and commune of Ken scoff in Haiti, thereby contributing to a reduction in the high maternal and under-five mortality and morbidity rates in these communities.",2,,7/1/14,,,250000,49458.66,0,49458.66,;DFID,,;Food for the Hungry UK,;Food for the Hungry UK;Food for the Hungry Haiti,,HT,,,,,,DAC,12261,
1380,Food for the Hungry UK,ijohnson@fh.org,en,GBP,1/23/15 19:59,Food for the Hungry UK,GB-CHC-328273,21,GB-CHC-328273-GPAF-INN055,Livestock market development to alleviate poverty for Kenyan pastoralists and traders,"The project will reduce poverty for 45,900 rural pastoralists and traders by improving livestock-based income generating opportunities in three markets in northern Kenya. This will take place through activities that will strengthen community management of livestock markets; increasing market vibrancy by linking traders, producers and bankers; and facilitating discussions within the community regarding optimum use of the market.",2,,6/1/14,,,250000,55879.52,0,55879.52,;DFID,,;Food for the Hungry UK,;Food for the Hungry UK;Food for the Hungry Kenya,,KE,,,,,,DAC,31163,
1381,Retrak,steve.thomas@retrak.org,en,GBP,7/11/14 15:14,Retrak,GB-CHC-1122799,21,GB-CHC-1122799-TEST,DFID Aid Match 2012 Grant,Eradicate extreme poverty and hunger in East Africa,2,,10/1/12,,,375432,4680,112000,187716,;DFID,,;OPRIFS;Child Rescue Kenya;Child Restoration Outreach;Retrak,;Retrak,;;,UG;ET;KE,45;45;10,,289,100,;;;;;,DAC;DAC;DAC;DAC;DAC;DAC,11240;12220;99820;11230;12240;,;;;;;
1376,PHASE Worldwide,sarah@phaseworldwide.org,en,GBP,7/11/14 13:17,PHASE Worldwide,GB-CHC-1112734,21,GB-CHC-1112734-GPAF-INN068,,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377,PHASE Worldwide,sarah@phaseworldwide.org,en,GBP,12/29/14 19:18,PHASE Worldwide,GB-CHC-1112734,21,GB-CHC-1112734-GPAF-INN068,"Reducing the Impact of Poverty on Maternal and Child Health by Improving Food Security and Access to Basic Health Services for 18,000 people in the Karnali Region of Western Nepal","This project will contribute to reducing maternal and child deaths within a total population of 18,000 living in poverty in the Karnali Region, West Nepal. Poor health is linked to malnutrition and lack of access to health services; we will improve access to nutritious foods and basic health services, specifically for mothers and children (but also everyone else in the community). Support to government health services, health education and work with womenâ€™s groups will ensure people have access to and use health services appropriately and attend early with treatable illness; preventative services will help reduce illness. Food security will be improved through seed and stock distribution, access to better stud goats and training for male and female farmers in animal fodder production, soil management, irrigation methods and vegetable / vegetable seed production.",2,,7/16/14,7/15/17,,249990,48599,0,51887,;DFID,,;PHASE Worldwide,;PHASE Nepal,,NP,100,,679,,;;,DAC;DAC;DAC,12220;52010;13020,;;
1694,PHASE Worldwide,sarah@phaseworldwide.org,en,GBP,12/29/14 19:22,PHASE Worldwide,GB-CHC-1112734,21,GB-CHC-1112734-GB-CHC-1112734,"Integrated Community Health, Education and Livelihood Programmes in Remote Himalayan Nepal (Gorkha, Humla, Bajura, Kabre and Sindhulpalchok)","PHASE Worldwide funds our partners organisation PHASE Nepal to run 16 primary health care centres, teacher training, alternative education programmes and training and skill development for farmer in 3 regions of remote Nepal",2,,7/1/13,,,0,87000,0,0,;PHASE Worldwide,,,;PHASE Nepal,,NP,100,,679,,;;,DAC;DAC;DAC,12220;11220;31166,;;
1378,One to One Children's Fund,sarah@onetoonechildrensfund.org,en,GBP,11/24/14 19:48,One to One Children's Fund,GB-CHC-1086159,21,GB-CHC-1086159-GPAF-INN-069,"Improve access to, and quality of, antiretroviral treatment for HIV-positive children, adolescents and their families in Zambia and Zimbabwe","Improving access to, and quality of, antiretroviral treatment for HIV-positive children, adolescents and their families in Zambia and Zimbabwe through use of Expert Patients",2,6/1/14,,3/31/17,,247540,0,0,37173,;DFID,,;One to One Children's Fund,,;,ZW;ZM,50;50,,,,,DAC,13040,100
1375,PEAS,linda.jonsson@peas.org.uk,en,GBP,7/27/14 21:55,PEAS,GB-CHC-1126550,21,GB-CHC-1126550-GEC-7374,"GEARR (Girls Enrolment, Attendance, Retention and Results)","Through GEARR, PEAS will reach 6,200 marginalised girls in remote areas of Uganda. The project will focus on improving girls' access to quality secondary education and ensure their learning.",2,,4/1/13,3/31/16,,2150423.8,398358,85003,1027207,;Girls' Education Challenge - Fund Manager PwC,,;PEAS,;PEAS,,UG,,,289,,,DAC,11320,
1635,BoPIncNL,leenman@bopinc.org,en,EUR,12/16/14 16:32,BoP Innovation Center,NL-KVK-50744984,30,NL-KVK-50744984-1310PRO,PROOFS,"PROOFS stands for Profitable Opportunities for Food Security. The objective of the PROOFS project is to improve food security and prevent malnutrition for farmersâ€™ households in rural Bangladesh. PROOFSâ€™ has an innovative approach which includes small farmers, as well as retailers, traders, financial institutions and (local) government institutions. Farmers will be organized in competitive Farm Business Groups (or FBGs).",2,6/12/12,2/24/13,10/27/15,,0,0,0,0,;Ministry of foreign affairs,,;ICCO,;iDE,,BD,,,,,WASH;;,DAC;DAC;DAC,14020;31120;52010,33;33;33
1443,Test Organisation 1234,testorganisation1234@gmail.com,en,GBP,8/19/14 14:28,Example,GB-COH-123556,21,GB-COH-123556-A1,Project 1,Description,2,,1/1/14,,12/31/14,0,0,3000,6000,,,,,,NP,,,,,,DAC,12220,
1710,MAMTA HEALTH INSTITUTE FOR MOTHER and CHILD,mukhtar@mamtahimc.org,en,GBP,1/27/15 17:36,MAMTA HEALTH INSTITUTE FOR MOTHER and CHILD,mam_in,22,mam_in-mamta_himc-gpaf046,"Improving maternal and child health services and livelihood opportunities for 37,280 poor women in two Districts of Uttar Pradesh, India","The project aims at improving maternal and child health outcomes of marginalised sections of population while contributing to poverty reduction at individual and household level. This will be achieved by strengthening community processes, institutions and health systems in facilitating women from marginalised sections for their improved access and inclusion in health and livelihood opportunities.",2,,4/1/14,,,0,0,0,0,,,,,India,IN,100,DFID,798,,MCH & Livelihood Oportuniteis,RO,,100
1421,Engineers Without Borders Canada,trinlaychonzom@ewb.ca,en,CAD,12/12/14 3:20,Engineers Without Borders (Canada),CA-CRA-89980-1815-RR0001,21,CA-CRA-89980-1815-RR0001-AVC,Agriculture Value Chains Team,"The AVC team provides a high quality consulting service to leading edge market facilitation projects - helping their staff to learn faster, be more innovative and create deeper behaviour change in the market actors they are targeting.",2,,7/31/11,12/29/15,,0,0,82511,47410,;Avian Ventures;Technoserve; ACDI/VOCA;USAID,,,;Engineers Without Borders Canada,;,UG;KE,50;50,,,,,,,
1426,Engineers Without Borders Canada,trinlaychonzom@ewb.ca,en,CAD,8/1/14 15:11,Engineers Without Borders (Canada),CA-CRA-89980-1815-RR0001,21,CA-CRA-89980-1815-RR0001-ERA,Entreprenariat Rural Agricole,"To promote the Family Farm Advisory Service (FFAS). FFAS is an approach to help farmers to manage strategically and financially their farm. Working with farmer-based organisations in Burkina Faso to design and implement a FFAS service that bring value to farmers while developing organisational systems and processes for the organisation overall. Developing several workshops, tools and a design process that allow our partners to develop a performing FFAS system.",3,,8/31/08,6/29/12,,0,0,25510,0,,,,;Engineers Without Borders Canada,,BF,,,,,;,DAC;DAC,31181;31120,50;50
1510,Engineers Without Borders Canada,trinlaychonzom@ewb.ca,en,CAD,10/29/14 21:22,Engineers Without Borders (Canada),CA-CRA-89980-1815-RR0001,21,CA-CRA-89980-1815-RR0001-AgEx-AgricultureExtensionsTeam,Agriculture Extensions Team,Focuses on the change in the agricultural extension sector.,2,,12/4/11,,,0,0,77680,11276,,,,;Engineers Without Borders Canada,,GH,,,,,,,,
1513,Engineers Without Borders Canada,trinlaychonzom@ewb.ca,en,CAD,9/24/14 16:21,Engineers Without Borders (Canada),CA-CRA-89980-1815-RR0001,21,CA-CRA-89980-1815-RR0001-GaRI-GovernanceandRuralInfrastructure,GaRI - Governance and Rural Infrastructure,"Focus on working within government offices in Ghanaâ€™s Northern region that are working with civil servants to develop the tools, processes and skills required to make evidence-based decisions and plans that ensure Ghanaâ€™s infrastructure continuously improves.",2,,,,,0,0,92501,0,,,,; Engineers Without Borders Canada,,GH,,,,,Government administration,DAC,15140,
1514,Engineers Without Borders Canada,trinlaychonzom@ewb.ca,en,CAD,9/24/14 17:22,Engineers Without Borders (Canada),CA-CRA-89980-1815-RR0001,21,CA-CRA-89980-1815-RR0001-BDS-BusinessDevelopmentServices,Business Development Services,,2,,,,,0,0,167687,33911,,,,;Engineers Without Borders Canada,;,GH;ZM,;,,,,,,,
1515,Engineers Without Borders Canada,trinlaychonzom@ewb.ca,en,CAD,9/24/14 18:28,Engineers Without Borders (Canada),CA-CRA-89980-1815-RR0001,21,CA-CRA-89980-1815-RR0001-WatSan-WaterandSanitation,Water and Sanitation,,2,,,,,0,0,265478,62589,,,,; Engineers Without Borders Canada,Malawi,MW,,,,,,,,
1420,Child Savings International,menno@aflatoun.org,en,EUR,7/28/14 13:07,Child Savings International,NL-KVK-342229026,21,NL-KVK-342229026-1,,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1709,The Open University,heidi.mccafferty@open.ac.uk,en,GBP,1/23/15 16:24,The Open University,GB-CHC-000391,80,GB-CHC-000391-SLE0122,Girls Education Challenge - Improving Girlsâ€™ Learning Outcomes,"Led by Plan UK, The Open University is supporting 550 girls of senior secondary age and above in a scheme which prepares them for entry into teacher training, through a combination of self-supported study and experience in a primary school. Funded by UK aid funding through the Girls Education Challenge Programme, set up by the UK Government. Local partners include international and national NGOs and a teacher training college, through which the project reaches over 180 rural primary schools.",2,,3/20/13,1/31/16,,112644.6,0,112644.6,0,;Price Waterhouse Cooper,,,;Plan UK;FAWE;Handicap International;International Rescue Committee,,SL,100,,298,,;,DAC;DAC,15164;11320,;
1423,Biolcimate Research and Development,willie.mcghee@brdt.org,en,GBP,7/31/14 16:02,Bioclimate Research and Development,GB-SC-044007,21,GB-SC-044007-GPAF-INN-029,Mozambique Women's Intertidal Resource Management Project,Increasing income and savings of 540 of the most vulnerable women in coastal communities in Cabo Delgado Province northern Mozambique through incentivising intertidal resource management groups and introducing village savings and loans associations,2,,7/1/13,,,208060,41669.8,73854.95,77583.22,,,,;AssociaÃ§Ã£o do Meio Ambiente (AMA),,MZ,20,,,,Women's equality organisations and institutions,RO,,
1431,Friends of the Earth Ghana,helen.foe.ghana@gmail.com,en,GBP,12/15/14 22:37,Friends of the Earth Ghana,GH-DSW-258,22,GH-DSW-258-GPAF-IMP-073,"Improving the productivity and environmental sustainability of farming systems for 1,000 women farmers in Ghana","The project will assist women subsistence farmers in Ghana to improve the sustainability of their farming systems and help them adapt to the impacts of climate change. The results will be increased productivity and incomes, as well as improved food and nutrition security for women farmers, their families and their communities. Their communities will benefit further from long term availability of forest resources and increased access to potable water.",2,,7/1/13,,,0,0,217632,217632,,,,,"Ghana, West Africa",GH,100,,,,"We are helping women farmers increase their food crop production through training in organic farming and agroforestry and increased crop diversity and improved productivity to increase productivity ;We are training the women farmers in climate change adaptation, organic farming and agroforestry;We are educating the women about climate change impacts, mitigation and adaptation so they can be better prepared and adapt their farming systems to the impacts;We are providing rural marginalised communities with boreholes for a sustainable supply of potable water",DAC;DAC;DAC;DAC,31161;31166;41081;14030,;;;
1451,Abaseen Foundation,helen.bingley@btinternet.com,en,GBP,1/30/15 20:37,Abaseen Foundation UK,GB-CHC-1157009,21,GB-CHC-1157009-GPAF-INN-044,"IMPROVING MATERNAL HEALTH AND REDUCING CHILD MORTALITY THROUGH DEVELOPING HEALTH SERVICE DELIVERY FOR THE POOR AND MARGINALISED COMMUNITY OF BAGHBANAN, NORTH WEST PAKISTAN","The project will significantly extend the range of health care sevice provision at Baghbanan HC for approximately 29,800 women, men, girls and boys from Baghbanan community. This will improve their health status and contribute to achieving MDG4 and MDG5 in this poor and marginalised population with limited access to affordable primary health care. Staff and local health care providers will be recruited locally and trained, thus building capacity for a sustainable future.",2,,1/1/14,12/31/16,,0,88550.72,900,89450.72,,,,;Abaseen Foundation Pakistan,Pakistan,PK,,,,,,ADT,,
1477,CODA International Training,susiesteven@talktalk.net,en,GBP,10/3/14 20:50,CODA International Training,GB-CHC-1000717,21,GB-CHC-1000717-GPAF-INN013,END AIDS Portal,"The End AIDS portal is an innovative project that responds to the acute shortage of health personnel in most health centres delivering ARVs. It also provides an opportunity for people who are not free to seek medical advice from health service providers to ask this same kind of information in the comfort of their homes or any other place without their identity being known. The End AIDS Portal is a web based intervention that uses cell phones to access health information anonymously. The resource is run for and by people living with HIV. It uses text messages to reach out to people living with HIV and the affected who are marginalised and lack safe access to support and services such as sex workers or men who have sex with men without exposing them to stigma and discrimination or even prosecution. So far, the portal has demonstrated potential in filling the information and service delivery gaps that currently exist in health facilities.",3,,3/1/13,,8/31/14,249724,178599,37993,218350,;DFID,,;CODA International,;Treatment Advocacy and Literacy Campaign (TALC),Zambia,ZM,100,,,,Health Education,DAC,12261,100
